urun_fiyat,urun_puan,ekran_ekran_boyutu,ekran_ekran_teknolojisi,ekran_ekran_çözünürlüğü_standardı,ekran_ekran_yenileme_hızı,ekran_ekran_dayanıklılığı,batarya_batarya_kapasitesi_tipik,batarya_hızlı_şarj,batarya_hızlı_şarj_gücü_maks.,batarya_kablosuz_şarj,kamera_kamera_çözünürlüğü,kamera_optik_görüntü_sabitleyici_ois,kamera_video_kayıt_çözünürlüğü,kamera_video_fps_değeri,kamera_ön_kamera_çözünürlüğü,temel_donanim_yonga_seti_chipset,temel_donanim_cpu_çekirdeği,temel_donanim_cpu_üretim_teknolojisi,temel_donanim_antutu_puanı_v10,temel_donanim_bellek_ram,temel_donanim_dahili_depolama,tasarim_kalınlık,tasarim_ağırlık,tasarim_gövde_malzemesi_kapak,ağ_bağlantilari_5g,kablosuz_bağlantilar_bluetooth_versiyonu,kablosuz_bağlantilar_nfc,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi,özelli̇kler_suya_dayanıklılık,özelli̇kler_suya_dayanıklılık_seviyesi
48498.06,,6.8 İnç,AMOLED,FHD+,120 Hz,Corning Gorilla Glass,6000 mAh,Var,80 W,Yok,50 MP,Var,4320p (Ultra HD) 8K,30 fps,16 MP,Qualcomm Snapdragon 8 Gen 3 (SM8650-AB/AC),8 Çekirdek,4 nm,2.088.900 Puan,16 GB,512 GB,7.85 mm,205 Gram,,Var,5.4,Var,Android,Var,IPX4
7399.00,,6.67 İnç,IPS LCD,HD+,120 Hz,,5000 mAh,Var,15 W,Yok,13 MP,Yok,1080p (Full HD),30 fps,8 MP,Unisoc T7250,8 Çekirdek,12 nm,,4 GB,128 GB,8.25 mm,,Plastik (Cam Görünümlü),Yok,,Yok,Android,Var,IPX4
77999.00,77,6.1 İnç,OLED,FHD+,60 Hz,Corning Ceramic Shield Glass (Gen2),3561 mAh,Var,25 W,Var,48 MP,Var,2160p (Ultra HD) 4K,60 fps,12 MP,Apple A18,6 Çekirdek,3 nm,1.517.700 Puan,8 GB,512 GB,7.8 mm,170 Gram,Cam,Var,5.3,Var,iOS,Var,IPX8
114999.00,81,6.7 İnç,OLED,FHD+,120 Hz,Corning Ceramic Shield Glass,4323 mAh,Var,20 W,Var,48 MP,Var,2160p (Ultra HD) 4K,60 fps,12 MP,Apple A16 Bionic,6 Çekirdek,4 nm,1.761.400 Puan,6 GB,1 TB,7.85 mm,240 Gram,Cam,Var,5.3,Var,iOS,Var,IPX8
6961.22,39,6.7 İnç,IPS LCD,HD+,60 Hz,,5000 mAh,Yok,,Yok,48 MP,Yok,1080p (Full HD),30 fps,16 MP,Unisoc T610,8 Çekirdek,12 nm,264.500 Puan,6 GB,256 GB,8.7 mm,207 Gram,,Yok,5.0,Yok,Android,Yok,
,58,6.5 İnç,OLED,FHD+,60 Hz,,3969 mAh,Var,18 W,Var,12 MP,Var,2160p (Ultra HD) 4K,60 fps,12 MP,Apple A13 Bionic,6 Çekirdek,7 nm,,4 GB,64 GB,8.1 mm,226 Gram,Cam,Yok,5.0,Var,iOS,Var,IPX8
,64,6.4 İnç,Dynamic AMOLED,QHD+,60 Hz,Corning Gorilla Glass 6,4100 mAh,Var,15 W,Var,12 MP,Var,2160p (Ultra HD) 4K,60 fps,10 MP,Samsung Exynos 9 Series 9820,8 Çekirdek,8 nm,643.700 Puan,8 GB,128 GB,7.8 mm,175 Gram,Cam,Yok,5.0,Var,Android,Var,IPX8
6149.00,,6.56 İnç,IPS LCD,HD+,90 Hz,,5000 mAh,Yok,,Yok,13 MP,Yok,,,8 MP,Unisoc SC9863A,8 Çekirdek,28 nm,,4 GB,128 GB,8.7 mm,,,Yok,,Var,Android,Yok,
7352.73,44,6.67 İnç,IPS LCD,HD+,120 Hz,,5000 mAh,Var,18 W,Yok,48 MP,Yok,1440p (Quad HD) 2K,30 fps,8 MP,MediaTek Helio G81,8 Çekirdek,12 nm,249.200 Puan,4 GB,128 GB,7.8 mm,192 Gram,Plastik (Cam Görünümlü),Yok,,Var,Android,Var,IPX4
7638.25,44,6.56 İnç,IPS LCD,HD+,90 Hz,,5000 mAh,Var,18 W,Yok,50 MP,Yok,1080p (Full HD),30 fps,32 MP,Unisoc T606,8 Çekirdek,12 nm,260.700 Puan,8 GB,256 GB,8.3 mm,190 Gram,,Yok,5.0,Var,Android,Yok,
12775.02,58,6.67 İnç,AMOLED,FHD+,120 Hz,Corning Gorilla Glass 5,4500 mAh,Var,67 W,Yok,64 MP,Var,2160p (Ultra HD) 4K,60 fps,20 MP,Qualcomm Snapdragon 870 (SM8250-AC),8 Çekirdek,7 nm,840.900 Puan,6 GB,128 GB,7.7 mm,195 Gram,Cam,Var,5.2,Var,Android,Yok,
11600.00,46,6.6 İnç,PLS,FHD+,90 Hz,Corning Gorilla Glass 5,5000 mAh,Var,25 W,Yok,50 MP,Var,1080p (Full HD),30 fps,8 MP,Qualcomm Snapdragon 680 (SM6225),8 Çekirdek,6 nm,,4 GB,128 GB,8.4 mm,195 Gram,Plastik,Yok,5.0,Var,Android,Yok,
12175.88,37,6.5 İnç,PLS,HD+,60 Hz,,5000 mAh,Var,15 W,Yok,48 MP,Yok,1080p (Full HD),30 fps,13 MP,Samsung Exynos 850,8 Çekirdek,8 nm,,4 GB,64 GB,8.9 mm,192 Gram,Plastik (Cam Görünümlü),Yok,5.0,Var,Android,Yok,
7704.47,35,6.71 İnç,IPS LCD,HD+,60 Hz,,5000 mAh,Yok,,Yok,50 MP,Yok,1080p (Full HD),30 fps,5 MP,MediaTek Helio G85 (MT6769V/CZ),8 Çekirdek,12 nm,273.400 Puan,4 GB,128 GB,8.77 mm,192 Gram,Plastik,Yok,5.1,Yok,Android,Yok,
102600.00,79,6.1 İnç,OLED,FHD+,120 Hz,Corning Ceramic Shield Glass,3200 mAh,Var,20 W,Var,48 MP,Var,2160p (Ultra HD) 4K,60 fps,12 MP,Apple A16 Bionic,6 Çekirdek,4 nm,1.432.800 Puan,6 GB,1 TB,7.85 mm,206 Gram,Cam,Var,5.3,Var,iOS,Var,IPX8
27774.20,72,6.73 İnç,AMOLED,QHD+,120 Hz,Corning Gorilla Glass Victus,4600 mAh,Var,120 W,Var,50 MP,Var,4320p (Ultra HD) 8K,24 fps,32 MP,Qualcomm Snapdragon 8 Gen 1 (SM8450),8 Çekirdek,4 nm,1.119.400 Puan,12 GB,256 GB,8.16 mm,205 Gram,Cam,Var,5.2,Var,Android,Yok,
,74,6.8 İnç,Dynamic AMOLED,QHD+,120 Hz,Corning Gorilla Glass Victus,5000 mAh,Var,25 W,Var,108 MP,Var,4320p (Ultra HD) 8K,24 fps,40 MP,Samsung Exynos 2100,8 Çekirdek,5 nm,986.700 Puan,12 GB,256 GB,8.9 mm,229 Gram,Cam,Var,5.2,Var,Android,Var,IPX8
,58,5.4 İnç,OLED,FHD+,60 Hz,Corning Ceramic Shield Glass,2227 mAh,Var,20 W,Var,12 MP,Var,2160p (Ultra HD) 4K,60 fps,12 MP,Apple A14 Bionic,6 Çekirdek,5 nm,1.113.100 Puan,4 GB,64 GB,7.4 mm,135 Gram,Cam,Var,5.0,Var,iOS,Var,IPX8
,37,6.3 İnç,IPS LCD,FHD+,60 Hz,,3750 mAh,Var,18 W,Yok,20 MP,Yok,1080p (Full HD),60 fps,24 MP,Huawei Kirin 710,8 Çekirdek,12 nm,229.700 Puan,4 GB,64 GB,7.6 mm,172 Gram,Cam,Yok,4.2,Var,Android,Yok,
7044.50,40,6.74 İnç,IPS LCD,HD+,90 Hz,,5000 mAh,Var,15 W,Yok,50 MP,Yok,1080p (Full HD),30 fps,5 MP,Unisoc T612,8 Çekirdek,12 nm,259.800 Puan,6 GB,128 GB,7.84 mm,188 Gram,Plastik (Cam Görünümlü),Yok,5.0,Yok,Android,Var,IPX4
9957.00,,6.7 İnç,AMOLED,FHD+,120 Hz,Corning Gorilla Glass 5,5000 mAh,Var,33 W,Yok,64 MP,Yok,,,16 MP,MediaTek Helio G99 (MT6789),8 Çekirdek,6 nm,413.000 Puan,8 GB,256 GB,7.96 mm,,,Yok,,Var,Android,Yok,
19499.00,45,6.82 İnç,IPS LCD,HD+,90 Hz,,7000 mAh,Var,18 W,Yok,16 MP,Yok,1440p (Quad HD) 2K,30 fps,8 MP,MediaTek Helio G85 (MT6769V/CZ),8 Çekirdek,12 nm,,6 GB,128 GB,9.63 mm,230 Gram,Plastik (Cam Görünümlü),Yok,5.0,Var,Android,Yok,
9408.75,43,6.67 İnç,IPS LCD,HD+,90 Hz,,5100 mAh,Var,45 W,Yok,50 MP,Yok,1080p (Full HD),30 fps,5 MP,Qualcomm Snapdragon 6s Gen 1 (SM6115-AC),8 Çekirdek,11 nm,249.600 Puan,6 GB,128 GB,7.68 mm,186 Gram,,Yok,5.0,Var,Android,Var,IPX4
9899.00,48,6.68 İnç,IPS LCD,HD+,90 Hz,,6000 mAh,Var,44 W,Yok,50 MP,Yok,1080p (Full HD),30 fps,8 MP,MediaTek Helio G85 (MT6769V/CZ),8 Çekirdek,12 nm,278.200 Puan,8 GB,256 GB,8.09 mm,199 Gram,,Yok,5.0,Var,Android,Var,IPX4
38071.07,69,6.7 İnç,Dynamic AMOLED,FHD+,120 Hz,Corning Gorilla Glass Victus 2,3700 mAh,Var,25 W,Var,12 MP,Var,2160p (Ultra HD) 4K,60 fps,10 MP,Qualcomm Snapdragon 8 Gen 2 (SM8550-AB),8 Çekirdek,4 nm,1.507.300 Puan,8 GB,256 GB,6.9 mm,187 Gram,Cam,Var,5.3,Var,Android,Var,IPX8
8499.00,44,6.72 İnç,IPS LCD,FHD+,90 Hz,,5000 mAh,Var,33 W,Yok,64 MP,Yok,1080p (Full HD),60 fps,8 MP,MediaTek Helio G88 (MT6769H),8 Çekirdek,12 nm,,6 GB,128 GB,7.89 mm,189.5 Gram,Plastik (Cam Görünümlü),Yok,5.2,Var,Android,Yok,
12415.88,58,6.67 İnç,AMOLED,FHD+,120 Hz,Corning Gorilla Glass 5,5000 mAh,Var,67 W,Yok,50 MP,Var,2160p (Ultra HD) 4K,30 fps,16 MP,MediaTek Dimensity 1080 (MT6877V/TTZA),8 Çekirdek,6 nm,585.100 Puan,8 GB,128 GB,7.9 mm,187 Gram,Cam,Var,5.2,Var,Android,Var,IPX3
,74,6.7 İnç,OLED,FHD+,120 Hz,Corning Ceramic Shield Glass,4352 mAh,Var,20 W,Var,12 MP,Var,2160p (Ultra HD) 4K,60 fps,12 MP,Apple A15 Bionic,6 Çekirdek,5 nm,1.438.500 Puan,6 GB,256 GB,7.65 mm,240 Gram,Cam,Var,5.0,Var,iOS,Var,IPX8
,50,6.4 İnç,Super AMOLED,FHD+,60 Hz,Corning Gorilla Glass 3,6000 mAh,Var,15 W,Yok,64 MP,Yok,2160p (Ultra HD) 4K,30 fps,32 MP,Samsung Exynos 7 Series 9611,8 Çekirdek,10 nm,313.400 Puan,6 GB,128 GB,8.9 mm,191 Gram,Polikarbonat,Yok,5.0,Var,Android,Yok,
12360.75,53,6.47 İnç,AMOLED,FHD+,60 Hz,Corning Gorilla Glass 5,5260 mAh,Var,30 W,Yok,108 MP,Var,2160p (Ultra HD) 4K,30 fps,32 MP,Qualcomm Snapdragon 730G (SM7150-AB),8 Çekirdek,8 nm,370.700 Puan,6 GB,128 GB,9.67 mm,208 Gram,Cam,Yok,5.0,Var,Android,Yok,
11339.00,,6.78 İnç,IPS LCD,FHD+,120 Hz,Panda Glass,5000 mAh,Var,33 W,Yok,64 MP,Yok,,,32 MP,MediaTek Helio G100,8 Çekirdek,6 nm,,8 GB,256 GB,8.75 mm,208 Gram,,Yok,5.0,Var,Android,,
9271.05,51,6.78 İnç,IPS LCD,FHD+,120 Hz,,5000 mAh,Var,18 W,Yok,50 MP,Yok,1440p (Quad HD) 2K,30 fps,8 MP,MediaTek Helio G100,8 Çekirdek,6 nm,437.600 Puan,8 GB,256 GB,7.7 mm,187 Gram,Plastik (Cam Görünümlü),Yok,5.0,Var,Android,Var,Sadece Sıçramalara Karşı
46934.94,75,6.8 İnç,OLED,FHD+,120 Hz,Kunlun Glass 2,5050 mAh,Var,100 W,Var,50 MP,Var,2160p (Ultra HD) 4K,60 fps,13 MP,Huawei Kirin 9010,8 Çekirdek,7 nm,929.200 Puan,12 GB,512 GB,8.4 mm,220 Gram,Cam,Yok,5.2,Var,Android,Var,IPX8
75453.25,86,6.8 İnç,OLED,FHD+,120 Hz,NanoCrystal Shield,5600 mAh,Var,80 W,Var,50 MP,Var,2160p (Ultra HD) 4K,60 fps,50 MP,Qualcomm Snapdragon 8 Gen 3 (SM8650-AB/AC),8 Çekirdek,4 nm,2.051.100 Puan,12 GB,512 GB,8.9 mm,229 Gram,Cam | Kauçuk/Plastik (Deri Görünümlü),Var,5.3,Var,Android,Var,IPX8
4607.04,,6.51 İnç,IPS LCD,HD+,60 Hz,,4000 mAh,,,Yok,13 MP,Yok,,,8 MP,Unisoc SC9863A,8 Çekirdek,28 nm,,4 GB,128 GB,9.45 mm,180 Gram,,Yok,,,Android,Yok,
98999.00,75,6.7 İnç,OLED,FHD+,120 Hz,Corning Ceramic Shield Glass,4352 mAh,Var,20 W,Var,12 MP,Var,2160p (Ultra HD) 4K,60 fps,12 MP,Apple A15 Bionic,6 Çekirdek,5 nm,1.438.500 Puan,6 GB,512 GB,7.65 mm,240 Gram,Cam,Var,5.0,Var,iOS,Var,IPX8
11220.98,36,6.5 İnç,PLS,HD+,60 Hz,,5000 mAh,Var,15 W,Yok,48 MP,Yok,1080p (Full HD),30 fps,8 MP,MediaTek Helio P35 (MT6765),8 Çekirdek,12 nm,152.800 Puan,4 GB,64 GB,8.9 mm,205 Gram,Plastik,Yok,5.0,Yok,Android,Yok,
,54,6.7 İnç,Super AMOLED,FHD+,60 Hz,Corning Gorilla Glass 3,4500 mAh,Var,25 W,Yok,12 MP,Var,2160p (Ultra HD) 4K,60 fps,32 MP,Samsung Exynos 9 Series 9810,8 Çekirdek,10 nm,,8 GB,128 GB,8.7 mm,199 Gram,Plastik (Cam Görünümlü),Yok,5.0,Var,Android,Yok,
13628.15,53,6.78 İnç,AMOLED,FHD+,120 Hz,Corning Gorilla Glass,5000 mAh,Var,33 W,Yok,50 MP,Yok,1440p (Quad HD) 2K,30 fps,13 MP,MediaTek Helio G100,8 Çekirdek,6 nm,446.100 Puan,8 GB,256 GB,6.8 mm,162 Gram,Plastik (Cam Görünümlü),Yok,5.0,Var,Android,Var,IPX4
8969.03,40,6.7 İnç,PLS,HD+,60 Hz,,5000 mAh,Var,25 W,Yok,50 MP,Yok,1080p (Full HD),60 fps,8 MP,MediaTek Helio G85 (MT6769V/CZ),8 Çekirdek,12 nm,247.700 Puan,4 GB,128 GB,8 mm,189 Gram,Plastik,Yok,5.3,Yok,Android,Yok,
12499.00,52,6.78 İnç,IPS LCD,FHD+,120 Hz,,5000 mAh,Var,33 W,Yok,108 MP,Yok,1440p (Quad HD) 2K,30 fps,32 MP,MediaTek Helio G99 (MT6789),8 Çekirdek,6 nm,439.300 Puan,8 GB,256 GB,8.4 mm,206 Gram,,Yok,5.2,Var,Android,Var,IPX3
19000.00,61,6.7 İnç,AMOLED,FHD+,120 Hz,,5000 mAh,Var,100 W,Yok,200 MP,Var,2160p (Ultra HD) 4K,30 fps,32 MP,MediaTek Dimensity 7050,8 Çekirdek,6 nm,560.400 Puan,12 GB,512 GB,8.7 mm,189 Gram,,Var,5.2,Var,Android,Yok,
,56,5.8 İnç,OLED,FHD+,60 Hz,,3046 mAh,Var,18 W,Var,12 MP,Var,2160p (Ultra HD) 4K,60 fps,12 MP,Apple A13 Bionic,6 Çekirdek,7 nm,1.144.400 Puan,4 GB,64 GB,8.1 mm,188 Gram,Cam,Yok,5.0,Var,iOS,Var,IPX8
,24,5.5 İnç,TFT LCD,FHD,60 Hz,Corning Gorilla Glass 4,3300 mAh,Yok,,Yok,13 MP,Yok,1080p (Full HD),30 fps,8 MP,Samsung Exynos 7 Octa 7870,8 Çekirdek,14 nm,,3 GB,16 GB,8 mm,167 Gram,Metal,Yok,4.1,Yok,Android,Yok,
6892.80,,6.53 İnç,IPS LCD,HD+,90 Hz,,5000 mAh,,,Yok,50 MP,Yok,,,13 MP,MediaTek Helio G36,8 Çekirdek,12 nm,,6 GB,128 GB,,,,Yok,5.0,,Android,Yok,
,69,6.28 İnç,AMOLED,FHD+,120 Hz,Corning Gorilla Glass Victus,4500 mAh,Var,67 W,Var,50 MP,Var,4320p (Ultra HD) 8K,24 fps,32 MP,Qualcomm Snapdragon 8 Gen 1 (SM8450),8 Çekirdek,4 nm,1.205.200 Puan,12 GB,256 GB,8.16 mm,180 Gram,Cam,Var,5.2,Var,Android,Yok,
15040.58,41,6.4 İnç,Super AMOLED,FHD+,60 Hz,Corning Gorilla Glass 3,4000 mAh,Var,15 W,Yok,25 MP,Yok,1080p (Full HD),30 fps,25 MP,Samsung Exynos 7 Series 9610,8 Çekirdek,10 nm,274.900 Puan,6 GB,64 GB,7.7 mm,166 Gram,Plastik (Cam Görünümlü),Yok,5.0,Yok,Android,Yok,
6732.05,,6.56 İnç,IPS LCD,HD+,90 Hz,,5000 mAh,Var,18 W,Yok,50 MP,Yok,1080p (Full HD),30 fps,8 MP,MediaTek Helio G37 (MT6765H),8 Çekirdek,12 nm,154.300 Puan,6 GB,128 GB,9 mm,203 Gram,Plastik (Cam Görünümlü),Yok,5.0,Yok,Android,Var,IPX3
9386.34,52,6.78 İnç,IPS LCD,FHD+,120 Hz,,5000 mAh,Var,45 W,Yok,64 MP,Yok,1440p (Quad HD) 2K,30 fps,16 MP,MediaTek Helio G99 (MT6789),8 Çekirdek,6 nm,438.000 Puan,8 GB,256 GB,8.58 mm,219 Gram,,Yok,,Var,Android,Var,IPX3
89999.00,71,6.1 İnç,OLED,FHD+,120 Hz,Corning Ceramic Shield Glass,3095 mAh,Var,20 W,Var,12 MP,Var,2160p (Ultra HD) 4K,60 fps,12 MP,Apple A15 Bionic,6 Çekirdek,5 nm,1.484.600 Puan,6 GB,256 GB,7.65 mm,204 Gram,Cam,Var,5.0,Var,iOS,Var,IPX8
6902.40,31,6.53 İnç,IPS LCD,HD+,60 Hz,,5000 mAh,Yok,,Yok,13 MP,Yok,1080p (Full HD),30 fps,5 MP,MediaTek Helio G35 (MT6765G),8 Çekirdek,12 nm,141.900 Puan,3 GB,64 GB,9.0 mm,196 Gram,Plastik,Yok,5.0,Yok,Android,Var,Sadece Sıçramalara Karşı
,42,5.5 İnç,IPS LCD,FHD,60 Hz,,2675 mAh,Var,15 W,Var,12 MP,Var,2160p (Ultra HD) 4K,60 fps,7 MP,Apple A11 Bionic,6 Çekirdek,10 nm,616.800 Puan,3 GB,64 GB,7.5 mm,202 Gram,Cam,Yok,5.0,Var,iOS,Var,IPX7
7800.02,,6.74 İnç,IPS LCD,HD+,90 Hz,,5500 mAh,Var,15 W,Yok,13 MP,Yok,1080p (Full HD),30 fps,5 MP,Unisoc T7225,8 Çekirdek,12 nm,,6 GB,256 GB,8.19 mm,199 Gram,Plastik (Cam Görünümlü),Yok,5.4,Yok,Android,Var,IPX4
8999.00,,6.7 İnç,IPS LCD,HD+,90 Hz,,5000 mAh,Var,22.5 W,Yok,108 MP,Yok,1080p (Full HD),30 fps,16 MP,Unisoc T616,8 Çekirdek,12 nm,,8 GB,256 GB,8.2 mm,,,Yok,,,Android,Yok,
12977.42,54,6.67 İnç,OLED,FHD+,120 Hz,AGC DT-Star2,5000 mAh,Var,45 W,Yok,50 MP,Yok,1080p (Full HD),30 fps,32 MP,Qualcomm Snapdragon 685 (SM6225-AD),8 Çekirdek,6 nm,374.000 Puan,8 GB,256 GB,7.76 mm,187 Gram,Plastik (Cam Görünümlü),Yok,5.0,Var,Android,Var,IPX4
22035.00,58,6.7 İnç,OLED,FHD+,120 Hz,,5000 mAh,Var,100 W,Yok,50 MP,Yok,2160p (Ultra HD) 4K,30 fps,60 MP,Huawei Kirin 8000,8 Çekirdek,7 nm,595.800 Puan,12 GB,256 GB,6.98 mm,195 Gram,,Yok,5.2,Var,Android,Yok,
30400.00,58,6.95 İnç,IPS LCD,FHD+,144 Hz,,5000 mAh,Var,33 W,Yok,100 MP,Yok,2160p (Ultra HD) 4K,30 fps,32 MP,MediaTek Dimensity 8200,8 Çekirdek,4 nm,1.019.600 Puan,12 GB,256 GB,8 mm,230 Gram,Metal,Var,5.2,Var,Android,Yok,
9999.00,,6.78 İnç,IPS LCD,FHD+,120 Hz,Panda MN228,5000 mAh,Var,33 W,Yok,50 MP,Yok,1080p (Full HD),30 fps,32 MP,MediaTek Helio G88 (MT6769H),8 Çekirdek,12 nm,,6 GB,256 GB,8.35 mm,200 Gram,,Yok,5.0,Var,Android,Yok,
110322.55,85,6.7 İnç,OLED,FHD+,120 Hz,Corning Ceramic Shield Glass,4441 mAh,Var,20 W,Var,48 MP,Var,2160p (Ultra HD) 4K,60 fps,12 MP,Apple A17 Pro,6 Çekirdek,3 nm,1.740.400 Puan,8 GB,1 TB,8.25 mm,221 Gram,Cam,Var,5.3,Var,iOS,Var,IPX8
36100.00,64,6.1 İnç,OLED,FHD+,60 Hz,Corning Ceramic Shield Glass,2815 mAh,Var,20 W,Var,12 MP,Var,2160p (Ultra HD) 4K,60 fps,12 MP,Apple A14 Bionic,6 Çekirdek,5 nm,1.250.400 Puan,4 GB,256 GB,7.4 mm,164 Gram,Cam,Var,5.0,Var,iOS,Var,IPX8
7138.99,37,6.53 İnç,IPS LCD,FHD+,60 Hz,Corning Gorilla Glass 3,5020 mAh,Var,18 W,Yok,13 MP,Yok,1080p (Full HD),30 fps,8 MP,MediaTek Helio G80 (MT6769V),8 Çekirdek,12 nm,280.700 Puan,4 GB,64 GB,9.1 mm,198 Gram,Plastik,Yok,5.0,Yok,Android,Yok,
,30,4.7 İnç,IPS LCD,HD+,60 Hz,,1960 mAh,Yok,,Yok,12 MP,Var,2160p (Ultra HD) 4K,30 fps,7 MP,Apple A10 Fusion,4 Çekirdek,16 nm,441.200 Puan,2 GB,32 GB,7.1 mm,138 Gram,Alüminyum,Yok,4.2,Var,iOS,Var,IPX7
33484.83,66,6.7 İnç,AMOLED,FHD+,120 Hz,,5000 mAh,Var,67 W,Yok,50 MP,Var,2160p (Ultra HD) 4K,30 fps,32 MP,Qualcomm Snapdragon 7s Gen 2 (SM7435-AB),8 Çekirdek,4 nm,696.600 Puan,12 GB,512 GB,8.75 mm,196 Gram,,Var,5.2,Var,Android,Var,IPX5
74499.00,74,6.7 İnç,OLED,FHD+,60 Hz,Corning Ceramic Shield Glass,4383 mAh,Var,20 W,Var,48 MP,Var,2160p (Ultra HD) 4K,60 fps,12 MP,Apple A16 Bionic,6 Çekirdek,4 nm,1.417.400 Puan,6 GB,512 GB,7.8 mm,201 Gram,Cam,Var,5.3,Var,iOS,Var,IPX8
,63,6.7 İnç,Super AMOLED,FHD+,60 Hz,Corning Gorilla Glass 5,4300 mAh,Var,25 W,Var,12 MP,Var,4320p (Ultra HD) 8K,24 fps,10 MP,Samsung Exynos 990,8 Çekirdek,7 nm,,8 GB,256 GB,8.3 mm,192 Gram,Polikarbonat,Yok,5.0,Var,Android,Var,IPX8
,22,6.09 İnç,IPS LCD,HD+,60 Hz,,3020 mAh,Yok,,Yok,13 MP,Yok,1080p (Full HD),30 fps,8 MP,MediaTek Helio A22 (MT6761),4 Çekirdek,12 nm,,2 GB,32 GB,8 mm,150 Gram,,Yok,4.2,Yok,Android,Yok,
,50,6.5 İnç,OLED,FHD+,60 Hz,,3174 mAh,Var,15 W,Var,12 MP,Var,2160p (Ultra HD) 4K,60 fps,7 MP,Apple A12 Bionic,6 Çekirdek,7 nm,831.200 Puan,4 GB,64 GB,7.7 mm,208 Gram,Cam,Yok,5.0,Var,iOS,Var,IPX8
,34,5.5 İnç,IPS LCD,FHD,60 Hz,,2900 mAh,Yok,,Yok,12 MP,Var,2160p (Ultra HD) 4K,30 fps,7 MP,Apple A10 Fusion,4 Çekirdek,16 nm,496.100 Puan,3 GB,32 GB,7.3 mm,188 Gram,Alüminyum,Yok,4.2,Var,iOS,Var,IPX7
13096.88,,6.67 İnç,IPS LCD,HD+,90 Hz,,5800 mAh,Var,45 W,Yok,50 MP,Yok,1080p (Full HD),30 fps,8 MP,Qualcomm Snapdragon 6s Gen 1 (SM6115-AC),8 Çekirdek,11 nm,,8 GB,256 GB,7.86 mm,195 Gram,,Yok,5.0,Var,Android,Var,IPX9
49271.89,76,6.86 İnç,AMOLED,FHD+,120 Hz,,4780 mAh,Var,67 W,Yok,50 MP,Var,4320p (Ultra HD) 8K,24 fps,32 MP,Qualcomm Snapdragon 8 Gen 3 (SM8650-AB/AC),8 Çekirdek,4 nm,1.960.500 Puan,12 GB,512 GB,7.8 mm,190 Gram,,Var,5.4,Var,Android,Yok,
24063.48,69,6.67 İnç,AMOLED,FHD+,120 Hz,Corning Gorilla Glass 5,5000 mAh,Var,120 W,Yok,200 MP,Var,4320p (Ultra HD) 8K,24 fps,20 MP,Qualcomm Snapdragon 8+ Gen 1 (SM8475),8 Çekirdek,4 nm,1.345.300 Puan,12 GB,256 GB,8.6 mm,205 Gram,Cam,Var,5.2,Var,Android,Var,IPX3
103550.00,80,6.7 İnç,OLED,FHD+,120 Hz,Corning Ceramic Shield Glass,4323 mAh,Var,20 W,Var,48 MP,Var,2160p (Ultra HD) 4K,60 fps,12 MP,Apple A16 Bionic,6 Çekirdek,4 nm,1.761.400 Puan,6 GB,512 GB,7.85 mm,240 Gram,Cam,Var,5.3,Var,iOS,Var,IPX8
,62,6.7 İnç,Dynamic AMOLED,FHD+,120 Hz,Corning Gorilla Glass Victus,3300 mAh,Var,15 W,Var,12 MP,Var,2160p (Ultra HD) 4K,60 fps,10 MP,Qualcomm Snapdragon 888 (SM8350),8 Çekirdek,5 nm,940.000 Puan,8 GB,128 GB,6.9 mm,183 Gram,Cam,Var,5.1,Var,Android,Var,IPX8
19999.00,57,6.67 İnç,IPS LCD,FHD+,144 Hz,Corning Gorilla Glass 5,5000 mAh,Var,33 W,Yok,108 MP,Var,4320p (Ultra HD) 8K,30 fps,20 MP,Qualcomm Snapdragon 865 (SM8250),8 Çekirdek,7 nm,861.000 Puan,8 GB,128 GB,9.33 mm,218 Gram,Cam,Var,5.1,Var,Android,Yok,
9499.00,47,6.7 İnç,IPS LCD,HD+,120 Hz,,5160 mAh,Var,45 W,Yok,50 MP,Yok,1440p (Quad HD) 2K,30 fps,8 MP,MediaTek Helio G81,8 Çekirdek,12 nm,274.600 Puan,6 GB,128 GB,7.7 mm,188 Gram,Plastik (Cam Görünümlü),Yok,5.3,Var,Android,Var,IPX4
20399.00,61,6.7 İnç,AMOLED,FHD+,120 Hz,,5000 mAh,Var,67 W,Yok,64 MP,Yok,2160p (Ultra HD) 4K,30 fps,32 MP,MediaTek Dimensity 7050,8 Çekirdek,6 nm,595.600 Puan,8 GB,256 GB,7.54 mm,177 Gram,Plastik (Cam Görünümlü),Var,5.2,Var,Android,Var,IPX5
15500.00,45,6.43 İnç,AMOLED,FHD+,60 Hz,,5000 mAh,Var,33 W,Yok,48 MP,Yok,1080p (Full HD),30 fps,16 MP,Qualcomm Snapdragon 662 (SM6115),8 Çekirdek,11 nm,,4 GB,128 GB,7.95 mm,175 Gram,Plastik (Cam Görünümlü),Yok,5.0,Var,Android,Yok,
10533.17,47,6.47 İnç,AMOLED,FHD+,60 Hz,Corning Gorilla Glass 5,5260 mAh,Var,30 W,Yok,64 MP,Yok,2160p (Ultra HD) 4K,30 fps,16 MP,Qualcomm Snapdragon 730G (SM7150-AB),8 Çekirdek,8 nm,,6 GB,64 GB,9.67 mm,204 Gram,Cam,Yok,5.0,Var,Android,Yok,
